record_id,timestamp,satellite_id,subsystem,metric_name,metric_value,unit,status,quality_flag
TEL-001519,2026-01-23 19:01:22,SENTINEL-9,THERMAL,payload_temp_c,22.409915,°C,NOMINAL,VALID
TEL-001520,2026-01-23 19:01:22,SENTINEL-9,THERMAL,bus_temp_c,18.648963,°C,NOMINAL,VALID
TEL-001521,2026-01-23 19:01:22,SENTINEL-9,THERMAL,battery_temp_c,15.347367,°C,NOMINAL,VALID
TEL-001522,2026-01-23 19:01:22,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.150674,arcsec,NOMINAL,VALID
TEL-001523,2026-01-23 19:01:22,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2363.829375,RPM,NOMINAL,VALID
TEL-001524,2026-01-23 19:01:22,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.001036,deg/hr,NOMINAL,VALID
TEL-001525,2026-01-23 19:01:22,SENTINEL-9,COMMS,signal_strength_dbm,-86.528884,dBm,NOMINAL,VALID
TEL-001526,2026-01-23 19:01:22,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-001527,2026-01-23 19:01:22,SENTINEL-9,COMMS,link_margin_db,12.295278,dB,NOMINAL,VALID
TEL-001528,2026-01-23 19:01:22,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.46524,°C,NOMINAL,VALID
TEL-001529,2026-01-23 19:01:22,SENTINEL-9,PAYLOAD,focal_plane_temp_k,84.732444,K,NOMINAL,VALID
TEL-001530,2026-01-23 19:01:22,SENTINEL-9,PAYLOAD,shutter_cycles,1847710.0,count,NOMINAL,VALID
TEL-001531,2026-01-23 19:31:14,SENTINEL-9,POWER,battery_level_pct,75.689138,%,NOMINAL,VALID
TEL-001532,2026-01-23 19:31:14,SENTINEL-9,POWER,solar_array_output_w,2851.406748,W,NOMINAL,VALID
TEL-001533,2026-01-23 19:31:14,SENTINEL-9,POWER,bus_voltage_v,28.014063,V,NOMINAL,VALID
TEL-001534,2026-01-23 19:31:14,SENTINEL-9,THERMAL,payload_temp_c,22.089071,°C,NOMINAL,VALID
TEL-001535,2026-01-23 19:31:14,SENTINEL-9,THERMAL,bus_temp_c,18.397467,°C,NOMINAL,VALID
TEL-001536,2026-01-23 19:31:14,SENTINEL-9,THERMAL,battery_temp_c,15.40584,°C,NOMINAL,VALID
TEL-001537,2026-01-23 19:31:14,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.153048,arcsec,NOMINAL,VALID
TEL-001538,2026-01-23 19:31:14,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2430.642131,RPM,NOMINAL,VALID
TEL-001539,2026-01-23 19:31:14,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.001038,deg/hr,NOMINAL,VALID
TEL-001540,2026-01-23 19:31:14,SENTINEL-9,COMMS,signal_strength_dbm,-83.613207,dBm,NOMINAL,VALID
TEL-001541,2026-01-23 19:31:14,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-001542,2026-01-23 19:31:14,SENTINEL-9,COMMS,link_margin_db,12.610981,dB,NOMINAL,VALID
TEL-001543,2026-01-23 19:31:14,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.11957,°C,NOMINAL,VALID
TEL-001544,2026-01-23 19:31:14,SENTINEL-9,PAYLOAD,focal_plane_temp_k,85.288882,K,NOMINAL,VALID
TEL-001545,2026-01-23 19:31:14,SENTINEL-9,PAYLOAD,shutter_cycles,1847710.0,count,NOMINAL,VALID
TEL-001546,2026-01-23 19:59:10,SENTINEL-9,POWER,battery_level_pct,91.772773,%,NOMINAL,VALID
TEL-001547,2026-01-23 19:59:10,SENTINEL-9,POWER,solar_array_output_w,2758.94836,W,NOMINAL,VALID
TEL-001548,2026-01-23 19:59:10,SENTINEL-9,POWER,bus_voltage_v,27.944577,V,NOMINAL,VALID
TEL-001549,2026-01-23 19:59:10,SENTINEL-9,THERMAL,payload_temp_c,22.708762,°C,NOMINAL,VALID
TEL-001550,2026-01-23 19:59:10,SENTINEL-9,THERMAL,bus_temp_c,18.55706,°C,NOMINAL,VALID
TEL-001551,2026-01-23 19:59:10,SENTINEL-9,THERMAL,battery_temp_c,15.27817,°C,NOMINAL,VALID
TEL-001552,2026-01-23 19:59:10,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.159286,arcsec,NOMINAL,VALID
TEL-001553,2026-01-23 19:59:10,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2425.598989,RPM,NOMINAL,VALID
TEL-001554,2026-01-23 19:59:10,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.000965,deg/hr,NOMINAL,VALID
TEL-001555,2026-01-23 19:59:10,SENTINEL-9,COMMS,signal_strength_dbm,-84.612119,dBm,NOMINAL,VALID
TEL-001556,2026-01-23 19:59:10,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-001557,2026-01-23 19:59:10,SENTINEL-9,COMMS,link_margin_db,12.235236,dB,NOMINAL,VALID
TEL-001558,2026-01-23 19:59:10,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.533811,°C,NOMINAL,VALID
TEL-001559,2026-01-23 19:59:10,SENTINEL-9,PAYLOAD,focal_plane_temp_k,84.976958,K,NOMINAL,VALID
TEL-001560,2026-01-23 19:59:10,SENTINEL-9,PAYLOAD,shutter_cycles,1847707.0,count,NOMINAL,VALID
TEL-001561,2026-01-23 20:20:17,SENTINEL-9,POWER,battery_level_pct,85.831431,%,NOMINAL,VALID
TEL-001562,2026-01-23 20:20:17,SENTINEL-9,POWER,solar_array_output_w,0.0,W,NOMINAL,VALID
TEL-001563,2026-01-23 20:20:17,SENTINEL-9,POWER,bus_voltage_v,28.039752,V,NOMINAL,VALID
TEL-001564,2026-01-23 20:20:17,SENTINEL-9,THERMAL,payload_temp_c,22.596385,°C,NOMINAL,VALID
TEL-001565,2026-01-23 20:20:17,SENTINEL-9,THERMAL,bus_temp_c,18.334183,°C,NOMINAL,VALID
TEL-001566,2026-01-23 20:20:17,SENTINEL-9,THERMAL,battery_temp_c,15.077768,°C,NOMINAL,VALID
TEL-001567,2026-01-23 20:20:17,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.146727,arcsec,NOMINAL,VALID
TEL-001568,2026-01-23 20:20:17,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2409.069728,RPM,NOMINAL,VALID
TEL-001569,2026-01-23 20:20:17,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.001,deg/hr,NOMINAL,VALID
TEL-001570,2026-01-23 20:20:17,SENTINEL-9,COMMS,signal_strength_dbm,-87.487706,dBm,NOMINAL,VALID
TEL-001571,2026-01-23 20:20:17,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-001572,2026-01-23 20:20:17,SENTINEL-9,COMMS,link_margin_db,12.695145,dB,NOMINAL,VALID
TEL-001573,2026-01-23 20:20:17,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.113504,°C,NOMINAL,VALID
TEL-001574,2026-01-23 20:20:17,SENTINEL-9,PAYLOAD,focal_plane_temp_k,84.93897,K,NOMINAL,VALID
TEL-001575,2026-01-23 20:20:17,SENTINEL-9,PAYLOAD,shutter_cycles,1847709.0,count,NOMINAL,VALID
TEL-001576,2026-01-23 20:47:45,SENTINEL-9,POWER,battery_level_pct,70.983052,%,NOMINAL,VALID
TEL-001577,2026-01-23 20:47:45,SENTINEL-9,POWER,solar_array_output_w,0.0,W,NOMINAL,VALID
TEL-001578,2026-01-23 20:47:45,SENTINEL-9,POWER,bus_voltage_v,27.955505,V,NOMINAL,VALID
TEL-001579,2026-01-23 20:47:45,SENTINEL-9,THERMAL,payload_temp_c,22.786836,°C,NOMINAL,VALID
TEL-001580,2026-01-23 20:47:45,SENTINEL-9,THERMAL,bus_temp_c,18.375557,°C,NOMINAL,VALID
TEL-001581,2026-01-23 20:47:45,SENTINEL-9,THERMAL,battery_temp_c,15.125776,°C,NOMINAL,VALID
TEL-001582,2026-01-23 20:47:45,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.162166,arcsec,NOMINAL,VALID
TEL-001583,2026-01-23 20:47:45,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2426.171782,RPM,NOMINAL,VALID
TEL-001584,2026-01-23 20:47:45,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.000976,deg/hr,NOMINAL,VALID
TEL-001585,2026-01-23 20:47:45,SENTINEL-9,COMMS,signal_strength_dbm,-85.740978,dBm,NOMINAL,VALID
TEL-001586,2026-01-23 20:47:45,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-001587,2026-01-23 20:47:45,SENTINEL-9,COMMS,link_margin_db,12.401188,dB,NOMINAL,VALID
TEL-001588,2026-01-23 20:47:45,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.079728,°C,NOMINAL,VALID
TEL-001589,2026-01-23 20:47:45,SENTINEL-9,PAYLOAD,focal_plane_temp_k,84.867026,K,NOMINAL,VALID
TEL-001590,2026-01-23 20:47:45,SENTINEL-9,PAYLOAD,shutter_cycles,1847709.0,count,NOMINAL,VALID
TEL-001591,2026-01-23 21:08:37,SENTINEL-9,POWER,battery_level_pct,79.955245,%,NOMINAL,VALID
TEL-001592,2026-01-23 21:08:37,SENTINEL-9,POWER,solar_array_output_w,2727.358911,W,NOMINAL,VALID
TEL-001593,2026-01-23 21:08:37,SENTINEL-9,POWER,bus_voltage_v,28.0841,V,NOMINAL,VALID
TEL-001594,2026-01-23 21:08:37,SENTINEL-9,THERMAL,payload_temp_c,22.260341,°C,NOMINAL,VALID
TEL-001595,2026-01-23 21:08:37,SENTINEL-9,THERMAL,bus_temp_c,18.329289,°C,NOMINAL,VALID
TEL-001596,2026-01-23 21:08:37,SENTINEL-9,THERMAL,battery_temp_c,15.373316,°C,NOMINAL,VALID
TEL-001597,2026-01-23 21:08:37,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.154526,arcsec,NOMINAL,VALID
TEL-001598,2026-01-23 21:08:37,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2403.163948,RPM,NOMINAL,VALID
TEL-001599,2026-01-23 21:08:37,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.000982,deg/hr,NOMINAL,VALID
TEL-001600,2026-01-23 21:08:37,SENTINEL-9,COMMS,signal_strength_dbm,-84.14831,dBm,NOMINAL,VALID
TEL-001601,2026-01-23 21:08:37,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-001602,2026-01-23 21:08:37,SENTINEL-9,COMMS,link_margin_db,12.994139,dB,NOMINAL,VALID
TEL-001603,2026-01-23 21:08:37,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.346303,°C,NOMINAL,VALID
TEL-001604,2026-01-23 21:08:37,SENTINEL-9,PAYLOAD,focal_plane_temp_k,85.049116,K,NOMINAL,VALID
TEL-001605,2026-01-23 21:08:37,SENTINEL-9,PAYLOAD,shutter_cycles,1847704.0,count,NOMINAL,VALID
TEL-001606,2026-01-23 21:33:16,SENTINEL-9,POWER,battery_level_pct,93.702826,%,NOMINAL,VALID
TEL-001607,2026-01-23 21:33:16,SENTINEL-9,POWER,solar_array_output_w,2813.519801,W,NOMINAL,VALID
TEL-001608,2026-01-23 21:33:16,SENTINEL-9,POWER,bus_voltage_v,27.884855,V,NOMINAL,VALID
TEL-001609,2026-01-23 21:33:16,SENTINEL-9,THERMAL,payload_temp_c,22.915499,°C,NOMINAL,VALID
TEL-001610,2026-01-23 21:33:16,SENTINEL-9,THERMAL,bus_temp_c,18.398791,°C,NOMINAL,VALID
TEL-001611,2026-01-23 21:33:16,SENTINEL-9,THERMAL,battery_temp_c,15.316206,°C,NOMINAL,VALID
TEL-001612,2026-01-23 21:33:16,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.140114,arcsec,NOMINAL,VALID
TEL-001613,2026-01-23 21:33:16,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2391.309874,RPM,NOMINAL,VALID
TEL-001614,2026-01-23 21:33:16,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.000992,deg/hr,NOMINAL,VALID
TEL-001615,2026-01-23 21:33:16,SENTINEL-9,COMMS,signal_strength_dbm,-86.641213,dBm,NOMINAL,VALID
TEL-001616,2026-01-23 21:33:16,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-001617,2026-01-23 21:33:16,SENTINEL-9,COMMS,link_margin_db,12.300853,dB,NOMINAL,VALID
TEL-001618,2026-01-23 21:33:16,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.635038,°C,NOMINAL,VALID
TEL-001619,2026-01-23 21:33:16,SENTINEL-9,PAYLOAD,focal_plane_temp_k,84.978654,K,NOMINAL,VALID
TEL-001620,2026-01-23 21:33:16,SENTINEL-9,PAYLOAD,shutter_cycles,1847709.0,count,NOMINAL,VALID
TEL-001621,2026-01-23 21:57:27,SENTINEL-9,POWER,battery_level_pct,82.172384,%,NOMINAL,VALID
TEL-001622,2026-01-23 21:57:27,SENTINEL-9,POWER,solar_array_output_w,0.0,W,NOMINAL,VALID
TEL-001623,2026-01-23 21:57:27,SENTINEL-9,POWER,bus_voltage_v,28.137895,V,NOMINAL,VALID
TEL-001624,2026-01-23 21:57:27,SENTINEL-9,THERMAL,payload_temp_c,22.884301,°C,NOMINAL,VALID
TEL-001625,2026-01-23 21:57:27,SENTINEL-9,THERMAL,bus_temp_c,18.329249,°C,NOMINAL,VALID
TEL-001626,2026-01-23 21:57:27,SENTINEL-9,THERMAL,battery_temp_c,15.355967,°C,NOMINAL,VALID
TEL-001627,2026-01-23 21:57:27,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.150629,arcsec,NOMINAL,VALID
TEL-001628,2026-01-23 21:57:27,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2411.864226,RPM,NOMINAL,VALID
TEL-001629,2026-01-23 21:57:27,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.000959,deg/hr,NOMINAL,VALID
TEL-001630,2026-01-23 21:57:27,SENTINEL-9,COMMS,signal_strength_dbm,-86.301879,dBm,NOMINAL,VALID
TEL-001631,2026-01-23 21:57:27,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-001632,2026-01-23 21:57:27,SENTINEL-9,COMMS,link_margin_db,12.826068,dB,NOMINAL,VALID
TEL-001633,2026-01-23 21:57:27,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.454953,°C,NOMINAL,VALID
TEL-001634,2026-01-23 21:57:27,SENTINEL-9,PAYLOAD,focal_plane_temp_k,85.177433,K,NOMINAL,VALID
TEL-001635,2026-01-23 21:57:27,SENTINEL-9,PAYLOAD,shutter_cycles,1847706.0,count,NOMINAL,VALID
TEL-001636,2026-01-23 22:20:40,SENTINEL-9,POWER,battery_level_pct,69.752557,%,NOMINAL,VALID
TEL-001637,2026-01-23 22:20:40,SENTINEL-9,POWER,solar_array_output_w,0.0,W,NOMINAL,VALID
TEL-001638,2026-01-23 22:20:40,SENTINEL-9,POWER,bus_voltage_v,27.960838,V,NOMINAL,VALID
TEL-001639,2026-01-23 22:20:40,SENTINEL-9,THERMAL,payload_temp_c,22.128878,°C,NOMINAL,VALID
TEL-001640,2026-01-23 22:20:40,SENTINEL-9,THERMAL,bus_temp_c,18.619853,°C,NOMINAL,VALID
TEL-001641,2026-01-23 22:20:40,SENTINEL-9,THERMAL,battery_temp_c,15.224534,°C,NOMINAL,VALID
TEL-001642,2026-01-23 22:20:40,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.144166,arcsec,NOMINAL,VALID
TEL-001643,2026-01-23 22:20:40,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2390.110226,RPM,NOMINAL,VALID
TEL-001644,2026-01-23 22:20:40,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.000995,deg/hr,NOMINAL,VALID
TEL-001645,2026-01-23 22:20:40,SENTINEL-9,COMMS,signal_strength_dbm,-85.513031,dBm,NOMINAL,VALID
TEL-001646,2026-01-23 22:20:40,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-001647,2026-01-23 22:20:40,SENTINEL-9,COMMS,link_margin_db,12.919392,dB,NOMINAL,VALID
TEL-001648,2026-01-23 22:20:40,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.197255,°C,NOMINAL,VALID
TEL-001649,2026-01-23 22:20:40,SENTINEL-9,PAYLOAD,focal_plane_temp_k,85.418334,K,NOMINAL,VALID
TEL-001650,2026-01-23 22:20:40,SENTINEL-9,PAYLOAD,shutter_cycles,1847707.0,count,NOMINAL,VALID
TEL-001651,2026-01-23 22:44:46,SENTINEL-9,POWER,battery_level_pct,83.447606,%,NOMINAL,VALID
TEL-001652,2026-01-23 22:44:46,SENTINEL-9,POWER,solar_array_output_w,2782.726035,W,NOMINAL,VALID
TEL-001653,2026-01-23 22:44:46,SENTINEL-9,POWER,bus_voltage_v,28.011125,V,NOMINAL,VALID
TEL-001654,2026-01-23 22:44:46,SENTINEL-9,THERMAL,payload_temp_c,22.615155,°C,NOMINAL,VALID
TEL-001655,2026-01-23 22:44:46,SENTINEL-9,THERMAL,bus_temp_c,18.42759,°C,NOMINAL,VALID
TEL-001656,2026-01-23 22:44:46,SENTINEL-9,THERMAL,battery_temp_c,15.214811,°C,NOMINAL,VALID
TEL-001657,2026-01-23 22:44:46,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.156643,arcsec,NOMINAL,VALID
TEL-001658,2026-01-23 22:44:46,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2365.562693,RPM,NOMINAL,VALID
TEL-001659,2026-01-23 22:44:46,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.000971,deg/hr,NOMINAL,VALID
TEL-001660,2026-01-23 22:44:46,SENTINEL-9,COMMS,signal_strength_dbm,-86.625549,dBm,NOMINAL,VALID
TEL-001661,2026-01-23 22:44:46,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-001662,2026-01-23 22:44:46,SENTINEL-9,COMMS,link_margin_db,12.022894,dB,NOMINAL,VALID
TEL-001663,2026-01-23 22:44:46,SENTINEL-9,PAYLOAD,sensor_temp_c,-44.887027,°C,NOMINAL,VALID
TEL-001664,2026-01-23 22:44:46,SENTINEL-9,PAYLOAD,focal_plane_temp_k,84.765072,K,NOMINAL,VALID
TEL-001665,2026-01-23 22:44:46,SENTINEL-9,PAYLOAD,shutter_cycles,1847706.0,count,NOMINAL,VALID
TEL-001666,2026-01-23 23:10:42,SENTINEL-9,POWER,battery_level_pct,92.677276,%,NOMINAL,VALID
TEL-001667,2026-01-23 23:10:42,SENTINEL-9,POWER,solar_array_output_w,0.0,W,NOMINAL,VALID
TEL-001668,2026-01-23 23:10:42,SENTINEL-9,POWER,bus_voltage_v,28.021046,V,NOMINAL,VALID
TEL-001669,2026-01-23 23:10:42,SENTINEL-9,THERMAL,payload_temp_c,22.481419,°C,NOMINAL,VALID
TEL-001670,2026-01-23 23:10:42,SENTINEL-9,THERMAL,bus_temp_c,18.163649,°C,NOMINAL,VALID
TEL-001671,2026-01-23 23:10:42,SENTINEL-9,THERMAL,battery_temp_c,15.248505,°C,NOMINAL,VALID
TEL-001672,2026-01-23 23:10:42,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.139176,arcsec,NOMINAL,VALID
TEL-001673,2026-01-23 23:10:42,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2438.233116,RPM,NOMINAL,VALID
TEL-001674,2026-01-23 23:10:42,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.001033,deg/hr,NOMINAL,VALID
TEL-001675,2026-01-23 23:10:42,SENTINEL-9,COMMS,signal_strength_dbm,-84.06941,dBm,NOMINAL,VALID
TEL-001676,2026-01-23 23:10:42,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-001677,2026-01-23 23:10:42,SENTINEL-9,COMMS,link_margin_db,12.825201,dB,NOMINAL,VALID
TEL-001678,2026-01-23 23:10:42,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.350341,°C,NOMINAL,VALID
TEL-001679,2026-01-23 23:10:42,SENTINEL-9,PAYLOAD,focal_plane_temp_k,84.678498,K,NOMINAL,VALID
TEL-001680,2026-01-23 23:10:42,SENTINEL-9,PAYLOAD,shutter_cycles,1847707.0,count,NOMINAL,VALID
TEL-001681,2026-01-23 23:31:08,SENTINEL-9,POWER,battery_level_pct,80.154629,%,NOMINAL,VALID
TEL-001682,2026-01-23 23:31:08,SENTINEL-9,POWER,solar_array_output_w,0.0,W,NOMINAL,VALID
TEL-001683,2026-01-23 23:31:08,SENTINEL-9,POWER,bus_voltage_v,28.129672,V,NOMINAL,VALID
TEL-001684,2026-01-23 23:31:08,SENTINEL-9,THERMAL,payload_temp_c,22.544577,°C,NOMINAL,VALID
TEL-001685,2026-01-23 23:31:08,SENTINEL-9,THERMAL,bus_temp_c,18.640982,°C,NOMINAL,VALID
TEL-001686,2026-01-23 23:31:08,SENTINEL-9,THERMAL,battery_temp_c,15.169219,°C,NOMINAL,VALID
TEL-001687,2026-01-23 23:31:08,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.144354,arcsec,NOMINAL,VALID
TEL-001688,2026-01-23 23:31:08,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2400.589619,RPM,NOMINAL,VALID
TEL-001689,2026-01-23 23:31:08,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.000994,deg/hr,NOMINAL,VALID
TEL-001690,2026-01-23 23:31:08,SENTINEL-9,COMMS,signal_strength_dbm,-82.98889,dBm,NOMINAL,VALID
TEL-001691,2026-01-23 23:31:08,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-001692,2026-01-23 23:31:08,SENTINEL-9,COMMS,link_margin_db,12.216038,dB,NOMINAL,VALID
TEL-001693,2026-01-23 23:31:08,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.308108,°C,NOMINAL,VALID
TEL-001694,2026-01-23 23:31:08,SENTINEL-9,PAYLOAD,focal_plane_temp_k,85.127671,K,NOMINAL,VALID
TEL-001695,2026-01-23 23:31:08,SENTINEL-9,PAYLOAD,shutter_cycles,1847705.0,count,NOMINAL,VALID
TEL-001696,2026-01-23 23:55:11,SENTINEL-9,POWER,battery_level_pct,67.709748,%,NOMINAL,VALID
TEL-001697,2026-01-23 23:55:11,SENTINEL-9,POWER,solar_array_output_w,0.0,W,NOMINAL,VALID
TEL-001698,2026-01-23 23:55:11,SENTINEL-9,POWER,bus_voltage_v,27.913699,V,NOMINAL,VALID
TEL-001699,2026-01-23 23:55:11,SENTINEL-9,THERMAL,payload_temp_c,22.24058,°C,NOMINAL,VALID
TEL-001700,2026-01-23 23:55:11,SENTINEL-9,THERMAL,bus_temp_c,18.288728,°C,NOMINAL,VALID
TEL-001701,2026-01-23 23:55:11,SENTINEL-9,THERMAL,battery_temp_c,15.31594,°C,NOMINAL,VALID
TEL-001702,2026-01-23 23:55:11,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.153585,arcsec,NOMINAL,VALID
TEL-001703,2026-01-23 23:55:11,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2380.546085,RPM,NOMINAL,VALID
TEL-001704,2026-01-23 23:55:11,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.000993,deg/hr,NOMINAL,VALID
TEL-001705,2026-01-23 23:55:11,SENTINEL-9,COMMS,signal_strength_dbm,-83.32039,dBm,NOMINAL,VALID
TEL-001706,2026-01-23 23:55:11,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-001707,2026-01-23 23:55:11,SENTINEL-9,COMMS,link_margin_db,12.782696,dB,NOMINAL,VALID
TEL-001708,2026-01-23 23:55:11,SENTINEL-9,PAYLOAD,sensor_temp_c,-44.98791,°C,NOMINAL,VALID
TEL-001709,2026-01-23 23:55:11,SENTINEL-9,PAYLOAD,focal_plane_temp_k,84.726101,K,NOMINAL,VALID
TEL-001710,2026-01-23 23:55:11,SENTINEL-9,PAYLOAD,shutter_cycles,1847703.0,count,NOMINAL,VALID
TEL-001711,2026-01-24 00:20:29,SENTINEL-9,POWER,battery_level_pct,87.568131,%,NOMINAL,VALID
TEL-001712,2026-01-24 00:20:29,SENTINEL-9,POWER,solar_array_output_w,2852.747005,W,NOMINAL,VALID
TEL-001713,2026-01-24 00:20:29,SENTINEL-9,POWER,bus_voltage_v,28.032261,V,NOMINAL,VALID
TEL-001714,2026-01-24 00:20:29,SENTINEL-9,THERMAL,payload_temp_c,22.325628,°C,NOMINAL,VALID
TEL-001715,2026-01-24 00:20:29,SENTINEL-9,THERMAL,bus_temp_c,18.390692,°C,NOMINAL,VALID
TEL-001716,2026-01-24 00:20:29,SENTINEL-9,THERMAL,battery_temp_c,15.212331,°C,NOMINAL,VALID
TEL-001717,2026-01-24 00:20:29,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.147783,arcsec,NOMINAL,VALID
TEL-001718,2026-01-24 00:20:29,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2364.548196,RPM,NOMINAL,VALID
TEL-001719,2026-01-24 00:20:29,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.001039,deg/hr,NOMINAL,VALID
TEL-001720,2026-01-24 00:20:29,SENTINEL-9,COMMS,signal_strength_dbm,-84.743902,dBm,NOMINAL,VALID
TEL-001721,2026-01-24 00:20:29,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-001722,2026-01-24 00:20:29,SENTINEL-9,COMMS,link_margin_db,12.367759,dB,NOMINAL,VALID
TEL-001723,2026-01-24 00:20:29,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.122373,°C,NOMINAL,VALID
TEL-001724,2026-01-24 00:20:29,SENTINEL-9,PAYLOAD,focal_plane_temp_k,85.278407,K,NOMINAL,VALID
TEL-001725,2026-01-24 00:20:29,SENTINEL-9,PAYLOAD,shutter_cycles,1847887.0,count,NOMINAL,VALID
TEL-001726,2026-01-24 00:44:32,SENTINEL-9,POWER,battery_level_pct,90.624599,%,NOMINAL,VALID
TEL-001727,2026-01-24 00:44:32,SENTINEL-9,POWER,solar_array_output_w,0.0,W,NOMINAL,VALID
TEL-001728,2026-01-24 00:44:32,SENTINEL-9,POWER,bus_voltage_v,27.929602,V,NOMINAL,VALID
TEL-001729,2026-01-24 00:44:32,SENTINEL-9,THERMAL,payload_temp_c,22.170423,°C,NOMINAL,VALID
TEL-001730,2026-01-24 00:44:32,SENTINEL-9,THERMAL,bus_temp_c,18.240401,°C,NOMINAL,VALID
TEL-001731,2026-01-24 00:44:32,SENTINEL-9,THERMAL,battery_temp_c,15.332394,°C,NOMINAL,VALID
TEL-001732,2026-01-24 00:44:32,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.152464,arcsec,NOMINAL,VALID
TEL-001733,2026-01-24 00:44:32,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2417.373583,RPM,NOMINAL,VALID
TEL-001734,2026-01-24 00:44:32,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.000969,deg/hr,NOMINAL,VALID
TEL-001735,2026-01-24 00:44:32,SENTINEL-9,COMMS,signal_strength_dbm,-85.606636,dBm,NOMINAL,VALID
TEL-001736,2026-01-24 00:44:32,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
