image_id,capture_timestamp,metadata_timestamp,downlink_timestamp,satellite_id,sensor_id,sensor_mode,target_lat,target_lon,target_name,pointing_azimuth_deg,pointing_elevation_deg,exposure_ms,gain_setting,sun_angle_deg,eclipse_status,resolution_m,compression_ratio,file_size_mb,pixelation_index,noise_floor_db,calibration_drift,hash_verification_status,metadata_hash,commanding_station,collection_priority
IMG-001757,2026-01-26 21:25:00,2026-01-26 21:25:00,2026-01-26 21:45:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,80.119,52.6978,FRANZ-JOSEF-LAND,54.579,79.037,9,1,18.91,SUNLIT,0.4,0.953,49.29,0.0422,-49.24,0.0152,VALID,47FE4629D406D76A,GS-DELTA-4,SCHEDULED
IMG-001758,2026-01-26 21:28:00,2026-01-26 21:28:00,2026-01-26 21:55:00,SENTINEL-9,EO-PRIMARY,STARING,76.156,96.7396,NSR-WAYPOINT-BRAVO,97.087,83.139,5,1,23.89,SUNLIT,0.42,0.946,48.69,0.0182,-50.61,0.0087,VALID,D1F2E94002039DC0,GS-DELTA-4,SCHEDULED
IMG-001759,2026-01-26 21:32:00,2026-01-26 21:32:00,2026-01-26 22:15:00,SENTINEL-9,EO-PRIMARY,STARING,76.2236,96.6909,NSR-WAYPOINT-BRAVO,95.949,84.591,9,2,7.75,SUNLIT,0.48,0.937,60.98,0.0492,-51.23,0.0156,VALID,0573CFDA00ECD2E4,GS-DELTA-4,SCHEDULED
IMG-001760,2026-01-26 21:35:00,2026-01-26 18:35:00,2026-01-26 22:02:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,9.9219,114.2299,UNKNOWN-TARGET-2,112.38,30.613,24,4,56.31,SUNLIT,0.66,0.815,43.85,0.2889,-38.61,0.0861,INVALID,B018692F256C44C9,GS-UNKNOWN-7,OPPORTUNISTIC
IMG-001761,2026-01-26 21:40:00,2026-01-26 21:40:00,2026-01-26 22:08:00,SENTINEL-9,EO-PRIMARY,STARING,75.4887,68.3833,NSR-WAYPOINT-ALPHA,66.971,84.501,10,2,19.32,SUNLIT,0.43,0.921,49.0,0.0207,-49.24,0.0126,VALID,7A17D594831223F4,GS-ALPHA-1,SCHEDULED
IMG-001762,2026-01-26 21:44:00,2026-01-26 21:44:00,2026-01-26 22:00:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,71.664,150.2305,NSR-WAYPOINT-DELTA,148.974,88.746,8,2,22.88,SUNLIT,0.36,0.949,58.63,0.0229,-51.11,0.0119,VALID,09ECCC15471ED383,GS-DELTA-4,PRIORITY
IMG-001763,2026-01-26 21:49:00,2026-01-26 16:49:00,2026-01-26 22:07:00,SENTINEL-9,EO-SECONDARY,PUSHBROOM,18.1692,110.5045,UNKNOWN-TARGET-5,111.822,37.774,16,4,46.27,SUNLIT,0.71,0.776,43.69,0.1642,-38.27,0.1442,INVALID,6DA26F9E50E2A7E3,GS-UNKNOWN-7,OPPORTUNISTIC
IMG-001764,2026-01-26 21:53:00,2026-01-26 21:53:00,2026-01-26 22:24:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.1762,96.7621,NSR-WAYPOINT-BRAVO,96.886,84.383,5,1,9.91,SUNLIT,0.44,0.924,79.69,0.0413,-49.73,0.0124,VALID,A8FD3DA9AA560761,GS-BRAVO-2,PRIORITY
IMG-001765,2026-01-26 21:57:00,2026-01-26 21:57:00,2026-01-26 22:14:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,75.5523,68.4613,NSR-WAYPOINT-ALPHA,68.879,84.708,11,2,16.54,SUNLIT,0.47,0.963,62.11,0.015,-49.39,0.0028,VALID,898776C3608E694F,GS-ALPHA-1,SCHEDULED
IMG-001766,2026-01-26 22:00:00,2026-01-26 22:00:00,2026-01-26 22:29:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,71.6862,150.1681,NSR-WAYPOINT-DELTA,148.365,88.909,7,2,18.0,SUNLIT,0.44,0.96,69.08,0.0136,-50.08,0.0181,VALID,2750EEDC56A37C14,GS-ALPHA-1,SCHEDULED
IMG-001767,2026-01-26 22:05:00,2026-01-26 22:05:00,2026-01-26 22:38:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,75.4747,68.4154,NSR-WAYPOINT-ALPHA,68.683,84.135,10,2,24.33,SUNLIT,0.33,0.92,72.63,0.0308,-49.48,0.0024,VALID,18E9AA94EF7E978E,GS-BRAVO-2,SCHEDULED
IMG-001768,2026-01-26 22:08:00,2026-01-26 22:08:00,2026-01-26 22:26:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,73.8063,125.3673,NSR-WAYPOINT-CHARLIE,123.763,86.87,10,2,15.25,SUNLIT,0.35,0.969,50.84,0.0365,-49.38,0.0011,VALID,41F2BB231BFA8E19,GS-ALPHA-1,OPPORTUNISTIC
IMG-001769,2026-01-26 22:12:00,2026-01-26 22:12:00,2026-01-26 22:24:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,80.1406,52.7274,FRANZ-JOSEF-LAND,53.738,79.883,5,2,9.31,SUNLIT,0.39,0.95,60.89,0.04,-50.77,0.0169,VALID,8DA59E9AEE9A3A88,GS-BRAVO-2,OPPORTUNISTIC
IMG-001770,2026-01-26 22:15:00,2026-01-26 22:15:00,2026-01-26 22:50:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.9893,67.5991,NOVAYA-ZEMLYA-NORTH,67.549,83.181,5,1,18.17,SUNLIT,0.34,0.968,50.29,0.0469,-48.66,0.0141,VALID,4206E69353BD43CF,GS-DELTA-4,PRIORITY
IMG-001771,2026-01-26 22:19:00,2026-01-26 22:19:00,2026-01-26 22:45:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.1602,96.6909,NSR-WAYPOINT-BRAVO,95.177,84.76,6,2,13.57,SUNLIT,0.46,0.927,52.19,0.0111,-49.97,0.0112,VALID,882113FAB70F1219,GS-DELTA-4,SCHEDULED
IMG-001772,2026-01-26 22:23:00,2026-01-26 22:23:00,2026-01-26 22:35:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,73.8223,125.3002,NSR-WAYPOINT-CHARLIE,124.868,86.686,10,2,12.59,SUNLIT,0.47,0.922,72.7,0.0196,-49.12,0.0187,VALID,87AE32797B578A69,GS-CHARLIE-3,SCHEDULED
IMG-001773,2026-01-26 22:28:00,2026-01-26 22:28:00,2026-01-26 23:03:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,77.3921,45.1317,NSR-WAYPOINT-ECHO,44.775,81.742,7,2,19.5,SUNLIT,0.43,0.922,77.57,0.0119,-48.07,0.0057,VALID,667819747E79D674,GS-CHARLIE-3,PRIORITY
IMG-001774,2026-01-26 22:33:00,2026-01-26 22:33:00,2026-01-26 22:51:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,75.498,68.4114,NSR-WAYPOINT-ALPHA,69.811,85.444,11,1,10.05,SUNLIT,0.47,0.932,80.32,0.0365,-50.4,0.002,VALID,94EBE7D73DF674C5,GS-ALPHA-1,SCHEDULED
IMG-001775,2026-01-26 22:38:00,2026-01-26 22:38:00,2026-01-26 23:11:00,SENTINEL-9,EO-PRIMARY,STARING,77.4456,45.1466,NSR-WAYPOINT-ECHO,43.539,81.837,5,1,24.13,SUNLIT,0.44,0.965,49.72,0.0236,-49.04,0.0119,VALID,87103AAD4CB01B50,GS-DELTA-4,OPPORTUNISTIC
IMG-001776,2026-01-26 22:43:00,2026-01-26 22:43:00,2026-01-26 23:20:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,78.2349,15.6143,SVALBARD-MONITOR,17.329,82.218,9,2,16.2,SUNLIT,0.37,0.937,50.44,0.0242,-49.29,0.013,VALID,281EA248D7D1DF12,GS-ALPHA-1,PRIORITY
IMG-001777,2026-01-26 22:46:00,2026-01-26 22:46:00,2026-01-26 23:16:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.9429,67.6253,NOVAYA-ZEMLYA-NORTH,69.23,83.707,7,2,19.9,SUNLIT,0.43,0.972,65.63,0.0231,-50.74,0.009,VALID,3AC91EC5CA756AF6,GS-DELTA-4,OPPORTUNISTIC
IMG-001778,2026-01-26 22:51:00,2026-01-26 22:51:00,2026-01-26 23:17:00,SENTINEL-9,EO-PRIMARY,STARING,76.9422,67.6134,NOVAYA-ZEMLYA-NORTH,65.618,82.749,6,2,18.65,SUNLIT,0.39,0.936,52.88,0.0297,-49.98,0.0115,VALID,470EEBF99F292C2D,GS-CHARLIE-3,SCHEDULED
IMG-001779,2026-01-26 22:56:00,2026-01-26 22:56:00,2026-01-26 23:40:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,73.8564,125.2942,NSR-WAYPOINT-CHARLIE,124.774,87.116,11,2,18.7,SUNLIT,0.38,0.942,55.47,0.0398,-51.79,0.0025,VALID,DECFAEE5A075AE43,GS-BRAVO-2,OPPORTUNISTIC
IMG-001780,2026-01-26 23:01:00,2026-01-26 23:01:00,2026-01-26 23:19:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,80.1618,52.7169,FRANZ-JOSEF-LAND,51.464,79.244,9,1,17.34,SUNLIT,0.39,0.976,81.22,0.0353,-51.63,0.0136,VALID,733E0D3003E88C9E,GS-BRAVO-2,OPPORTUNISTIC
IMG-001781,2026-01-26 23:05:00,2026-01-26 23:05:00,2026-01-26 23:22:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.1355,96.744,NSR-WAYPOINT-BRAVO,98.665,84.427,5,1,7.49,SUNLIT,0.47,0.959,82.96,0.0475,-51.42,0.0179,VALID,5AC8633AED119611,GS-BRAVO-2,OPPORTUNISTIC
IMG-001782,2026-01-26 23:09:00,2026-01-26 23:09:00,2026-01-26 23:27:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,80.127,52.7713,FRANZ-JOSEF-LAND,51.981,80.108,5,2,6.32,SUNLIT,0.4,0.929,55.39,0.0344,-51.5,0.0042,VALID,79BF932870464E42,GS-ALPHA-1,OPPORTUNISTIC
IMG-001783,2026-01-26 23:14:00,2026-01-26 23:14:00,2026-01-26 23:57:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,77.3981,45.1809,NSR-WAYPOINT-ECHO,45.913,82.833,6,2,5.07,SUNLIT,0.4,0.971,77.34,0.0288,-49.42,0.0149,VALID,25F51EB8D0C29826,GS-DELTA-4,SCHEDULED
IMG-001784,2026-01-26 23:18:00,2026-01-26 23:18:00,2026-01-27 00:02:00,SENTINEL-9,EO-PRIMARY,STARING,77.4215,45.1368,NSR-WAYPOINT-ECHO,44.928,82.147,8,2,16.4,SUNLIT,0.44,0.921,50.79,0.0125,-50.45,0.0122,VALID,80D2BC85B68B4A6E,GS-ALPHA-1,OPPORTUNISTIC
IMG-001785,2026-01-26 23:22:00,2026-01-26 23:22:00,2026-01-26 23:53:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.1585,96.7472,NSR-WAYPOINT-BRAVO,97.843,84.558,8,2,8.12,SUNLIT,0.35,0.933,46.26,0.0112,-49.88,0.0032,VALID,7F0B825E4BAA7C71,GS-CHARLIE-3,SCHEDULED
IMG-001786,2026-01-26 23:25:00,2026-01-26 23:25:00,2026-01-27 00:00:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,71.6202,150.2139,NSR-WAYPOINT-DELTA,149.834,88.327,5,1,20.24,SUNLIT,0.35,0.94,57.93,0.0211,-51.87,0.02,VALID,307F2B01237B5610,GS-BRAVO-2,OPPORTUNISTIC
IMG-001787,2026-01-26 23:29:00,2026-01-26 23:29:00,2026-01-26 23:45:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.1986,96.7417,NSR-WAYPOINT-BRAVO,95.764,84.747,11,2,13.37,SUNLIT,0.32,0.957,76.3,0.0372,-48.63,0.0048,VALID,6C67BACAD53C9F9D,GS-CHARLIE-3,OPPORTUNISTIC
IMG-001788,2026-01-26 23:32:00,2026-01-26 23:32:00,2026-01-26 23:53:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,71.5962,150.2435,NSR-WAYPOINT-DELTA,149.927,87.747,9,2,23.02,SUNLIT,0.36,0.936,68.1,0.0417,-48.9,0.0181,VALID,093D068C61D4D6FD,GS-DELTA-4,OPPORTUNISTIC
IMG-001789,2026-01-26 23:36:00,2026-01-26 23:36:00,2026-01-27 00:18:00,SENTINEL-9,EO-PRIMARY,STARING,76.9335,67.5947,NOVAYA-ZEMLYA-NORTH,68.115,82.698,6,1,11.12,SUNLIT,0.39,0.953,84.13,0.0328,-48.82,0.0198,VALID,6CA901668D06BDDF,GS-DELTA-4,PRIORITY
IMG-001790,2026-01-26 23:41:00,2026-01-26 23:41:00,2026-01-26 23:59:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,78.2162,15.5908,SVALBARD-MONITOR,16.159,82.223,6,2,8.79,SUNLIT,0.44,0.951,82.23,0.0476,-49.13,0.0101,VALID,D6E5B81536DF82BF,GS-DELTA-4,OPPORTUNISTIC
IMG-001791,2026-01-26 23:45:00,2026-01-26 23:45:00,2026-01-27 00:16:00,SENTINEL-9,EO-PRIMARY,STARING,71.6253,150.187,NSR-WAYPOINT-DELTA,150.404,87.729,9,2,15.31,SUNLIT,0.31,0.955,56.3,0.0481,-48.7,0.015,VALID,3F6A58E244BE7ED9,GS-BRAVO-2,PRIORITY
IMG-001792,2026-01-26 23:49:00,2026-01-26 23:49:00,2026-01-27 00:08:00,SENTINEL-9,EO-PRIMARY,STARING,78.2098,15.6621,SVALBARD-MONITOR,15.279,81.491,5,2,19.36,SUNLIT,0.32,0.927,74.17,0.0225,-51.84,0.0019,VALID,966EDCA8FE6CD4BD,GS-CHARLIE-3,PRIORITY
IMG-001793,2026-01-26 23:52:00,2026-01-26 23:52:00,2026-01-27 00:22:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,71.5921,150.2025,NSR-WAYPOINT-DELTA,150.136,88.561,6,2,12.43,SUNLIT,0.33,0.927,59.33,0.0286,-48.79,0.0197,VALID,CB287AD367A9758D,GS-BRAVO-2,PRIORITY
IMG-001794,2026-01-26 23:57:00,2026-01-26 23:57:00,2026-01-27 00:33:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,80.0927,52.7609,FRANZ-JOSEF-LAND,54.446,80.254,7,2,9.31,SUNLIT,0.33,0.944,45.26,0.0164,-50.48,0.0031,VALID,77E406CF801C8A77,GS-DELTA-4,PRIORITY
IMG-001795,2026-01-27 00:00:00,2026-01-27 00:00:00,2026-01-27 00:17:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.1334,96.745,NSR-WAYPOINT-BRAVO,98.118,84.077,8,2,20.18,SUNLIT,0.46,0.948,65.05,0.0286,-48.25,0.0117,VALID,761D09366CAA5B8D,GS-DELTA-4,PRIORITY
IMG-001796,2026-01-27 00:05:00,2026-01-27 00:05:00,2026-01-27 00:27:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,71.6591,150.1653,NSR-WAYPOINT-DELTA,149.719,88.392,10,1,6.55,SUNLIT,0.35,0.927,50.66,0.0491,-50.84,0.0088,VALID,CD78D3F7E61D95DC,GS-ALPHA-1,OPPORTUNISTIC
IMG-001797,2026-01-27 00:10:00,2026-01-27 00:10:00,2026-01-27 00:29:00,SENTINEL-9,EO-PRIMARY,STARING,76.1748,96.732,NSR-WAYPOINT-BRAVO,97.795,84.731,10,1,17.75,SUNLIT,0.41,0.959,46.56,0.0416,-51.39,0.0073,VALID,681A7DBA4657CCFE,GS-BRAVO-2,SCHEDULED
IMG-001798,2026-01-27 00:13:00,2026-01-27 00:13:00,2026-01-27 00:46:00,SENTINEL-9,EO-PRIMARY,STARING,71.646,150.1985,NSR-WAYPOINT-DELTA,151.307,89.291,7,1,18.96,SUNLIT,0.42,0.93,49.73,0.0102,-49.9,0.0032,VALID,A7938B5EA629FCDE,GS-ALPHA-1,PRIORITY
IMG-001799,2026-01-27 00:17:00,2026-01-27 00:17:00,2026-01-27 00:33:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,77.449,45.1384,NSR-WAYPOINT-ECHO,45.283,82.252,9,2,14.92,SUNLIT,0.33,0.937,64.1,0.036,-48.83,0.0191,VALID,5230B0E74C2A1977,GS-CHARLIE-3,PRIORITY
IMG-001800,2026-01-27 00:22:00,2026-01-27 00:22:00,2026-01-27 00:58:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,71.6006,150.1706,NSR-WAYPOINT-DELTA,151.462,89.23,9,2,11.7,SUNLIT,0.33,0.959,73.55,0.0168,-50.4,0.0077,VALID,8D89F50818FA095B,GS-BRAVO-2,SCHEDULED
IMG-001801,2026-01-27 00:26:00,2026-01-27 00:26:00,2026-01-27 00:43:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.2269,96.7011,NSR-WAYPOINT-BRAVO,98.484,84.762,9,1,14.07,SUNLIT,0.45,0.974,61.3,0.0413,-51.8,0.0117,VALID,4535FD63F984821D,GS-BRAVO-2,SCHEDULED
IMG-001802,2026-01-27 00:29:00,2026-01-27 00:29:00,2026-01-27 01:06:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.1746,96.6817,NSR-WAYPOINT-BRAVO,96.721,83.038,7,2,11.8,SUNLIT,0.33,0.947,77.28,0.0446,-48.42,0.0111,VALID,879C40E006D1E84C,GS-DELTA-4,OPPORTUNISTIC
IMG-001803,2026-01-27 00:32:00,2026-01-27 00:32:00,2026-01-27 01:09:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.217,96.7637,NSR-WAYPOINT-BRAVO,95.592,83.83,10,1,11.06,SUNLIT,0.32,0.951,57.27,0.0268,-49.54,0.0164,VALID,5F08AEB1F8872F79,GS-DELTA-4,PRIORITY
IMG-001804,2026-01-27 00:35:00,2026-01-27 00:35:00,2026-01-27 00:55:00,SENTINEL-9,EO-PRIMARY,STARING,80.1442,52.6848,FRANZ-JOSEF-LAND,52.76,80.685,9,1,10.84,SUNLIT,0.3,0.925,72.7,0.0146,-50.62,0.014,VALID,C67BFFC5D8878351,GS-CHARLIE-3,SCHEDULED
IMG-001805,2026-01-27 00:38:00,2026-01-27 00:38:00,2026-01-27 00:48:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,80.0783,52.7354,FRANZ-JOSEF-LAND,51.241,79.624,6,1,13.82,SUNLIT,0.48,0.937,72.54,0.0349,-48.82,0.0192,VALID,B72E7C72693837AC,GS-BRAVO-2,PRIORITY
IMG-001806,2026-01-27 00:43:00,2026-01-27 00:43:00,2026-01-27 01:15:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,75.4835,68.4567,NSR-WAYPOINT-ALPHA,67.456,83.507,7,1,16.45,SUNLIT,0.34,0.957,61.85,0.0438,-48.88,0.0176,VALID,DA377E0BE2392206,GS-CHARLIE-3,OPPORTUNISTIC
IMG-001807,2026-01-27 00:46:00,2026-01-27 00:46:00,2026-01-27 01:27:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,71.6338,150.2095,NSR-WAYPOINT-DELTA,149.184,89.16,10,2,20.21,SUNLIT,0.47,0.977,68.97,0.0481,-48.02,0.0159,VALID,6E171DEE9190B15C,GS-ALPHA-1,PRIORITY
IMG-001808,2026-01-27 00:50:00,2026-01-27 00:50:00,2026-01-27 01:16:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.2027,96.6934,NSR-WAYPOINT-BRAVO,96.953,83.645,5,2,7.56,SUNLIT,0.31,0.975,55.62,0.0244,-50.93,0.0119,VALID,E0C3D710857AB792,GS-DELTA-4,OPPORTUNISTIC
IMG-001809,2026-01-27 00:54:00,2026-01-27 00:54:00,2026-01-27 01:24:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,80.1185,52.7455,FRANZ-JOSEF-LAND,54.294,79.803,8,2,12.17,SUNLIT,0.31,0.944,51.36,0.0385,-50.92,0.016,VALID,C0392606A83E311D,GS-ALPHA-1,PRIORITY
IMG-001810,2026-01-27 00:59:00,2026-01-27 00:59:00,2026-01-27 01:25:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,73.8862,125.3324,NSR-WAYPOINT-CHARLIE,125.479,86.052,6,2,15.9,SUNLIT,0.34,0.936,74.92,0.0419,-50.21,0.0042,VALID,C3D2488F19537F79,GS-ALPHA-1,OPPORTUNISTIC
IMG-001811,2026-01-27 01:02:00,2026-01-27 01:02:00,2026-01-27 01:37:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,75.4792,68.3831,NSR-WAYPOINT-ALPHA,67.826,84.24,9,2,17.94,SUNLIT,0.48,0.953,78.7,0.0364,-49.82,0.0087,VALID,8691416658D16C79,GS-DELTA-4,OPPORTUNISTIC
IMG-001812,2026-01-27 01:07:00,2026-01-27 01:07:00,2026-01-27 01:31:00,SENTINEL-9,EO-PRIMARY,STARING,71.6755,150.1673,NSR-WAYPOINT-DELTA,150.734,88.173,6,1,15.3,SUNLIT,0.43,0.931,50.35,0.0424,-49.49,0.0173,VALID,DD6448D34C233F2E,GS-DELTA-4,PRIORITY
IMG-001813,2026-01-27 01:12:00,2026-01-27 01:12:00,2026-01-27 01:47:00,SENTINEL-9,EO-PRIMARY,STARING,73.8549,125.3214,NSR-WAYPOINT-CHARLIE,126.725,85.715,5,1,23.29,SUNLIT,0.45,0.929,69.62,0.0148,-51.89,0.0031,VALID,EFE141B8F2D8C557,GS-CHARLIE-3,OPPORTUNISTIC
IMG-001814,2026-01-27 01:17:00,2026-01-27 01:17:00,2026-01-27 02:00:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,78.279,15.6377,SVALBARD-MONITOR,14.494,82.599,6,1,19.34,SUNLIT,0.47,0.945,60.56,0.0172,-49.27,0.016,VALID,3A8161DB9C6EEB24,GS-DELTA-4,OPPORTUNISTIC
IMG-001815,2026-01-27 01:20:00,2026-01-27 01:20:00,2026-01-27 02:03:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.215,96.6956,NSR-WAYPOINT-BRAVO,95.318,83.768,9,2,17.2,SUNLIT,0.44,0.955,72.5,0.0295,-50.75,0.0041,VALID,CEC7C5F8053D8DA2,GS-ALPHA-1,PRIORITY
IMG-001816,2026-01-27 01:24:00,2026-01-27 01:24:00,2026-01-27 01:45:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.9903,67.5365,NOVAYA-ZEMLYA-NORTH,65.619,82.389,10,2,14.9,SUNLIT,0.38,0.923,58.26,0.0105,-50.35,0.0133,VALID,E3DE312960E4B23E,GS-CHARLIE-3,SCHEDULED
IMG-001817,2026-01-27 01:28:00,2026-01-27 01:28:00,2026-01-27 02:02:00,SENTINEL-9,EO-PRIMARY,STARING,76.2117,96.7,NSR-WAYPOINT-BRAVO,97.338,83.545,8,2,10.35,SUNLIT,0.39,0.974,80.72,0.0281,-51.31,0.0133,VALID,D31903CF18FBB202,GS-BRAVO-2,PRIORITY
IMG-001818,2026-01-27 01:33:00,2026-01-27 01:33:00,2026-01-27 02:01:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.1438,96.6966,NSR-WAYPOINT-BRAVO,95.163,84.344,11,2,9.49,SUNLIT,0.45,0.94,78.34,0.011,-48.59,0.0019,VALID,354E9571DA23799C,GS-DELTA-4,SCHEDULED
IMG-001819,2026-01-27 01:38:00,2026-01-27 01:38:00,2026-01-27 02:15:00,SENTINEL-9,EO-PRIMARY,STARING,71.6111,150.1747,NSR-WAYPOINT-DELTA,148.327,89.246,10,1,11.65,SUNLIT,0.36,0.951,46.29,0.0263,-50.33,0.0038,VALID,8BED0DB420412D3C,GS-BRAVO-2,OPPORTUNISTIC
IMG-001820,2026-01-27 01:42:00,2026-01-27 01:42:00,2026-01-27 02:04:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,77.3823,45.184,NSR-WAYPOINT-ECHO,44.229,83.325,6,1,18.95,SUNLIT,0.4,0.951,55.25,0.0419,-49.0,0.0025,VALID,69F99D2779A4D5EB,GS-ALPHA-1,OPPORTUNISTIC
IMG-001821,2026-01-27 01:46:00,2026-01-27 01:46:00,2026-01-27 02:08:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,80.0745,52.6916,FRANZ-JOSEF-LAND,51.689,79.01,11,1,11.87,SUNLIT,0.47,0.943,52.91,0.0288,-48.68,0.0061,VALID,172EDC98C1283255,GS-CHARLIE-3,PRIORITY
IMG-001822,2026-01-27 01:49:00,2026-01-27 01:49:00,2026-01-27 02:16:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.9149,67.5874,NOVAYA-ZEMLYA-NORTH,66.094,83.0,5,2,16.93,SUNLIT,0.48,0.969,80.61,0.0429,-51.05,0.0135,VALID,4D8B27CADABC5BF3,GS-CHARLIE-3,PRIORITY
IMG-001823,2026-01-27 01:54:00,2026-01-27 01:54:00,2026-01-27 02:16:00,SENTINEL-9,EO-PRIMARY,STARING,77.4031,45.164,NSR-WAYPOINT-ECHO,46.934,82.777,5,2,15.58,SUNLIT,0.33,0.968,81.72,0.0335,-48.96,0.0138,VALID,5DDC7E1E9F3A9629,GS-DELTA-4,OPPORTUNISTIC
IMG-001824,2026-01-27 01:57:00,2026-01-27 01:57:00,2026-01-27 02:16:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,75.5586,68.4396,NSR-WAYPOINT-ALPHA,69.011,83.587,8,2,13.84,SUNLIT,0.32,0.954,84.56,0.0258,-49.5,0.0188,VALID,9204A6C2E88A74FC,GS-BRAVO-2,OPPORTUNISTIC
IMG-001825,2026-01-27 02:01:00,2026-01-27 02:01:00,2026-01-27 02:27:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,75.5406,68.4427,NSR-WAYPOINT-ALPHA,67.173,84.99,11,2,10.73,SUNLIT,0.45,0.955,84.9,0.0394,-48.45,0.0156,VALID,61D241FE3DC63751,GS-DELTA-4,OPPORTUNISTIC
IMG-001826,2026-01-27 02:05:00,2026-01-27 02:05:00,2026-01-27 02:44:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,78.219,15.6045,SVALBARD-MONITOR,17.308,81.889,5,1,5.45,SUNLIT,0.33,0.974,77.09,0.0392,-50.72,0.0063,VALID,BD01B5F0343BB090,GS-DELTA-4,OPPORTUNISTIC
IMG-001827,2026-01-27 02:09:00,2026-01-27 02:09:00,2026-01-27 02:41:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,73.8445,125.3004,NSR-WAYPOINT-CHARLIE,123.535,86.484,10,2,19.43,SUNLIT,0.34,0.923,79.49,0.045,-48.86,0.0117,VALID,D101830E27114C8D,GS-CHARLIE-3,PRIORITY
IMG-001828,2026-01-27 02:13:00,2026-01-27 02:13:00,2026-01-27 02:31:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,71.6416,150.1949,NSR-WAYPOINT-DELTA,152.19,89.006,7,1,15.69,SUNLIT,0.4,0.932,50.56,0.0249,-50.16,0.0112,VALID,99BD770C6A29FBCE,GS-DELTA-4,SCHEDULED
IMG-001829,2026-01-27 02:16:00,2026-01-27 02:16:00,2026-01-27 02:56:00,SENTINEL-9,EO-PRIMARY,STARING,75.5057,68.4459,NSR-WAYPOINT-ALPHA,68.819,84.182,7,2,17.98,SUNLIT,0.38,0.958,46.92,0.0414,-51.01,0.0155,VALID,1B78B43A13492AF9,GS-BRAVO-2,SCHEDULED
IMG-001830,2026-01-27 02:20:00,2026-01-27 02:20:00,2026-01-27 02:34:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.97,67.6295,NOVAYA-ZEMLYA-NORTH,66.781,83.177,6,1,15.82,SUNLIT,0.32,0.976,64.66,0.0307,-50.09,0.005,VALID,BD1D665050D7B926,GS-DELTA-4,OPPORTUNISTIC
